	id	text	source	doc_name	split	paragraph_id	sent_id_in_paragraph	word_count	new_split
2301	305001001023	الله نزل أحسن الحديث كتبا متشبها مثانى تقشعر منه جلود الذين يخشون ربهم ثم تلين جلودهم وقلوبهم إلى ذكر الله ذلك هدى الله يهدى به من يشاء ومن يضلل الله فما له من هاد ( 23 )	Quran	Quran_Az-Zumar_39	No Split	1	23	37	train
2302	305001001024	أفمن يتقى بوجهه سوء العذاب يوم القيمة وقيل للظلمين ذوقوا ما كنتم تكسبون ( 24 )	Quran	Quran_Az-Zumar_39	No Split	1	24	16	train
2303	305001001025	كذب الذين من قبلهم فأتيهم العذاب من حيث لا يشعرون ( 25 )	Quran	Quran_Az-Zumar_39	No Split	1	25	13	train
2304	305001001026	فأذاقهم الله الخزى فى الحيوة الدنيا ولعذاب الءاخرة أكبر لو كانوا يعلمون ( 26 )	Quran	Quran_Az-Zumar_39	No Split	1	26	15	train
2305	305001001027	ولقد ضربنا للناس فى هذا القرءان من كل مثل لعلهم يتذكرون ( 27 )	Quran	Quran_Az-Zumar_39	No Split	1	27	14	train
2306	305001001028	قرءانا عربيا غير ذى عوج لعلهم يتقون ( 28 )	Quran	Quran_Az-Zumar_39	No Split	1	28	10	train
2307	305001001029	ضرب الله مثلا رجلا فيه شركاء متشكسون ورجلا سلما لرجل هل يستويان مثلا الحمد لله بل أكثرهم لا يعلمون ( 29 )	Quran	Quran_Az-Zumar_39	No Split	1	29	22	train
2308	305001001030	إنك ميت وإنهم ميتون ( 30 )	Quran	Quran_Az-Zumar_39	No Split	1	30	7	train
2309	305001001031	ثم إنكم يوم القيمة عند ربكم تختصمون ( 31 )	Quran	Quran_Az-Zumar_39	No Split	1	31	10	train
2310	305001001032	فمن أظلم ممن كذب على الله وكذب بالصدق إذ جاءه أليس فى جهنم مثوى للكفرين ( 32 )	Quran	Quran_Az-Zumar_39	No Split	1	32	18	train
2311	305001001033	والذى جاء بالصدق وصدق به أولئك هم المتقون ( 33 )	Quran	Quran_Az-Zumar_39	No Split	1	33	11	train
2312	305001001034	لهم ما يشاءون عند ربهم ذلك جزاء المحسنين ( 34 )	Quran	Quran_Az-Zumar_39	No Split	1	34	11	train
2313	305001001035	ليكفر الله عنهم أسوأ الذى عملوا ويجزيهم أجرهم بأحسن الذى كانوا يعملون ( 35 )	Quran	Quran_Az-Zumar_39	No Split	1	35	15	train
2314	305001001036	أليس الله بكاف عبده ويخوفونك بالذين من دونه ومن يضلل الله فما له من هاد ( 36 )	Quran	Quran_Az-Zumar_39	No Split	1	36	18	train
2315	305001001037	ومن يهد الله فما له من مضل أليس الله بعزيز ذى انتقام ( 37 )	Quran	Quran_Az-Zumar_39	No Split	1	37	15	train
2316	305001001038	ولئن سألتهم من خلق السموت والأرض ليقولن الله قل أفرءيتم ما تدعون من دون الله إن أرادنى الله بضر هل هن كشفت ضره أو أرادنى برحمة هل هن ممسكت رحمته قل حسبى الله عليه يتوكل المتوكلون ( 38 )	Quran	Quran_Az-Zumar_39	No Split	1	38	39	train
2317	305001001039	قل يقوم اعملوا على مكانتكم إنى عمل فسوف تعلمون ( 39 )	Quran	Quran_Az-Zumar_39	No Split	1	39	12	train
2318	305001001040	من يأتيه عذاب يخزيه ويحل عليه عذاب مقيم ( 40 )	Quran	Quran_Az-Zumar_39	No Split	1	40	11	train
2319	305001001041	إنا أنزلنا عليك الكتب للناس بالحق فمن اهتدى فلنفسه ومن ضل فإنما يضل عليها وما أنت عليهم بوكيل ( 41 )	Quran	Quran_Az-Zumar_39	No Split	1	41	21	train
2320	305001001042	الله يتوفى الأنفس حين موتها والتى لم تمت فى منامها فيمسك التى قضى عليها الموت ويرسل الأخرى إلى أجل مسمى إن فى ذلك لءايت لقوم يتفكرون ( 42 )	Quran	Quran_Az-Zumar_39	No Split	1	42	29	train
2321	305001001043	أم اتخذوا من دون الله شفعاء قل أولو كانوا لا يملكون شيا ولا يعقلون ( 43 )	Quran	Quran_Az-Zumar_39	No Split	1	43	17	train
2322	305001001044	قل لله الشفعة جميعا له ملك السموت والأرض ثم إليه ترجعون ( 44 )	Quran	Quran_Az-Zumar_39	No Split	1	44	14	train
2323	305001001045	وإذا ذكر الله وحده اشمأزت قلوب الذين لا يؤمنون بالءاخرة وإذا ذكر الذين من دونه إذا هم يستبشرون ( 45 )	Quran	Quran_Az-Zumar_39	No Split	1	45	21	train
2324	305001001046	قل اللهم فاطر السموت والأرض علم الغيب والشهدة أنت تحكم بين عبادك فى ما كانوا فيه يختلفون ( 46 )	Quran	Quran_Az-Zumar_39	No Split	1	46	20	train
2325	305001001047	ولو أن للذين ظلموا ما فى الأرض جميعا ومثله معه لافتدوا به من سوء العذاب يوم القيمة وبدا لهم من الله ما لم يكونوا يحتسبون ( 47 )	Quran	Quran_Az-Zumar_39	No Split	1	47	28	train
2326	305001001048	وبدا لهم سيات ما كسبوا وحاق بهم ما كانوا به يستهزءون ( 48 )	Quran	Quran_Az-Zumar_39	No Split	1	48	14	train
2327	305001001049	فإذا مس الإنسن ضر دعانا ثم إذا خولنه نعمة منا قال إنما أوتيته على علم بل هى فتنة ولكن أكثرهم لا يعلمون ( 49 )	Quran	Quran_Az-Zumar_39	No Split	1	49	25	train
2328	305001001050	قد قالها الذين من قبلهم فما أغنى عنهم ما كانوا يكسبون ( 50 )	Quran	Quran_Az-Zumar_39	No Split	1	50	14	train
2329	305001001051	فأصابهم سيات ما كسبوا والذين ظلموا من هؤلاء سيصيبهم سيات ما كسبوا وما هم بمعجزين ( 51 )	Quran	Quran_Az-Zumar_39	No Split	1	51	18	train
2330	305001001052	أولم يعلموا أن الله يبسط الرزق لمن يشاء ويقدر إن فى ذلك لءايت لقوم يؤمنون ( 52 )	Quran	Quran_Az-Zumar_39	No Split	1	52	18	train
2331	305001001053	قل يعبادى الذين أسرفوا على أنفسهم لا تقنطوا من رحمة الله إن الله يغفر الذنوب جميعا إنه هو الغفور الرحيم ( 53 )	Quran	Quran_Az-Zumar_39	No Split	1	53	23	train
2332	305001001054	وأنيبوا إلى ربكم وأسلموا له من قبل أن يأتيكم العذاب ثم لا تنصرون ( 54 )	Quran	Quran_Az-Zumar_39	No Split	1	54	16	train
2333	305001001055	واتبعوا أحسن ما أنزل إليكم من ربكم من قبل أن يأتيكم العذاب بغتة وأنتم لا تشعرون ( 55 )	Quran	Quran_Az-Zumar_39	No Split	1	55	19	train
2334	305001001056	أن تقول نفس يحسرتى على ما فرطت فى جنب الله وإن كنت لمن السخرين ( 56 )	Quran	Quran_Az-Zumar_39	No Split	1	56	17	train
2335	305001001057	أو تقول لو أن الله هدينى لكنت من المتقين ( 57 )	Quran	Quran_Az-Zumar_39	No Split	1	57	12	train
2336	305001001058	أو تقول حين ترى العذاب لو أن لى كرة فأكون من المحسنين ( 58 )	Quran	Quran_Az-Zumar_39	No Split	1	58	15	train
2337	305001001059	بلى قد جاءتك ءايتى فكذبت بها واستكبرت وكنت من الكفرين ( 59 )	Quran	Quran_Az-Zumar_39	No Split	1	59	13	train
2338	305001001060	ويوم القيمة ترى الذين كذبوا على الله وجوههم مسودة أليس فى جهنم مثوى للمتكبرين ( 60 )	Quran	Quran_Az-Zumar_39	No Split	1	60	17	train
2339	305001001061	وينجى الله الذين اتقوا بمفازتهم لا يمسهم السوء ولا هم يحزنون ( 61 )	Quran	Quran_Az-Zumar_39	No Split	1	61	14	train
2340	305001001062	الله خلق كل شيء وهو على كل شيء وكيل ( 62 )	Quran	Quran_Az-Zumar_39	No Split	1	62	12	train
2341	305001001063	له مقاليد السموت والأرض والذين كفروا بايت الله أولئك هم الخسرون ( 63 )	Quran	Quran_Az-Zumar_39	No Split	1	63	14	train
2342	305001001064	قل أفغير الله تأمرونى أعبد أيها الجهلون ( 64 )	Quran	Quran_Az-Zumar_39	No Split	1	64	10	train
2343	305001001065	ولقد أوحى إليك وإلى الذين من قبلك لئن أشركت ليحبطن عملك ولتكونن من الخسرين ( 65 )	Quran	Quran_Az-Zumar_39	No Split	1	65	17	train
2344	305001001066	بل الله فاعبد وكن من الشكرين ( 66 )	Quran	Quran_Az-Zumar_39	No Split	1	66	9	train
2345	305001001067	وما قدروا الله حق قدره والأرض جميعا قبضته يوم القيمة والسموت مطويت بيمينه سبحنه وتعلى عما يشركون ( 67 )	Quran	Quran_Az-Zumar_39	No Split	1	67	20	train
2346	305001001068	ونفخ فى الصور فصعق من فى السموت ومن فى الأرض إلا من شاء الله ثم نفخ فيه أخرى فإذا هم قيام ينظرون ( 68 )	Quran	Quran_Az-Zumar_39	No Split	1	68	25	train
2347	305001001069	وأشرقت الأرض بنور ربها ووضع الكتب وجايء بالنبين والشهداء وقضى بينهم بالحق وهم لا يظلمون ( 69 )	Quran	Quran_Az-Zumar_39	No Split	1	69	18	train
2348	305001001070	ووفيت كل نفس ما عملت وهو أعلم بما يفعلون ( 70 )	Quran	Quran_Az-Zumar_39	No Split	1	70	12	train
2349	305001001071	وسيق الذين كفروا إلى جهنم زمرا حتى إذا جاءوها فتحت أبوبها وقال لهم خزنتها ألم يأتكم رسل منكم يتلون عليكم ءايت ربكم وينذرونكم لقاء يومكم هذا قالوا بلى ولكن حقت كلمة العذاب على الكفرين ( 71 )	Quran	Quran_Az-Zumar_39	No Split	1	71	37	train
2350	305001001072	قيل ادخلوا أبوب جهنم خلدين فيها فبئس مثوى المتكبرين ( 72 )	Quran	Quran_Az-Zumar_39	No Split	1	72	12	train
2351	305001001073	وسيق الذين اتقوا ربهم إلى الجنة زمرا حتى إذا جاءوها وفتحت أبوبها وقال لهم خزنتها سلم عليكم طبتم فادخلوها خلدين ( 73 )	Quran	Quran_Az-Zumar_39	No Split	1	73	23	train
2352	305001001074	وقالوا الحمد لله الذى صدقنا وعده وأورثنا الأرض نتبوأ من الجنة حيث نشاء فنعم أجر العملين ( 74 )	Quran	Quran_Az-Zumar_39	No Split	1	74	19	train
2353	305001001075	وترى الملئكة حافين من حول العرش يسبحون بحمد ربهم وقضى بينهم بالحق وقيل الحمد لله رب العلمين ( 75 )	Quran	Quran_Az-Zumar_39	No Split	1	75	20	train
2354	305001001001	والفجر ( 1 )	Quran	Quran_Al-Fajr_89	No Split	1	1	4	train
2355	305001001002	وليال عشر ( 2 )	Quran	Quran_Al-Fajr_89	No Split	1	2	5	train
2356	305001001003	والشفع والوتر ( 3 )	Quran	Quran_Al-Fajr_89	No Split	1	3	5	train
2357	305001001004	واليل إذا يسر ( 4 )	Quran	Quran_Al-Fajr_89	No Split	1	4	6	train
2358	305001001005	هل فى ذلك قسم لذى حجر ( 5 )	Quran	Quran_Al-Fajr_89	No Split	1	5	9	train
2359	305001001006	ألم تر كيف فعل ربك بعاد ( 6 )	Quran	Quran_Al-Fajr_89	No Split	1	6	9	train
2360	305001001007	إرم ذات العماد ( 7 )	Quran	Quran_Al-Fajr_89	No Split	1	7	6	train
2361	305001001008	التى لم يخلق مثلها فى البلد ( 8 )	Quran	Quran_Al-Fajr_89	No Split	1	8	9	train
2362	305001001009	وثمود الذين جابوا الصخر بالواد ( 9 )	Quran	Quran_Al-Fajr_89	No Split	1	9	8	train
2363	305001001010	وفرعون ذى الأوتاد ( 10 )	Quran	Quran_Al-Fajr_89	No Split	1	10	6	train
2364	305001001011	الذين طغوا فى البلد ( 11 )	Quran	Quran_Al-Fajr_89	No Split	1	11	7	train
2365	305001001012	فأكثروا فيها الفساد ( 12 )	Quran	Quran_Al-Fajr_89	No Split	1	12	6	train
2366	305001001013	فصب عليهم ربك سوط عذاب ( 13 )	Quran	Quran_Al-Fajr_89	No Split	1	13	8	train
2367	305001001014	إن ربك لبالمرصاد ( 14 )	Quran	Quran_Al-Fajr_89	No Split	1	14	6	train
2368	305001001015	فأما الإنسن إذا ما ابتليه ربه فأكرمه ونعمه فيقول ربى أكرمن ( 15 )	Quran	Quran_Al-Fajr_89	No Split	1	15	14	train
2369	305001001016	وأما إذا ما ابتليه فقدر عليه رزقه فيقول ربى أهنن ( 16 )	Quran	Quran_Al-Fajr_89	No Split	1	16	13	train
2370	305001001017	كلا بل لا تكرمون اليتيم ( 17 )	Quran	Quran_Al-Fajr_89	No Split	1	17	8	train
2371	305001001018	ولا تحضون على طعام المسكين ( 18 )	Quran	Quran_Al-Fajr_89	No Split	1	18	8	train
2372	305001001019	وتأكلون التراث أكلا لما ( 19 )	Quran	Quran_Al-Fajr_89	No Split	1	19	7	train
2373	305001001020	وتحبون المال حبا جما ( 20 )	Quran	Quran_Al-Fajr_89	No Split	1	20	7	train
2374	305001001021	كلا إذا دكت الأرض دكا دكا ( 21 )	Quran	Quran_Al-Fajr_89	No Split	1	21	9	train
2375	305001001022	وجاء ربك والملك صفا صفا ( 22 )	Quran	Quran_Al-Fajr_89	No Split	1	22	8	train
2376	305001001023	وجايء يومئذ بجهنم يومئذ يتذكر الإنسن وأنى له الذكرى ( 23 )	Quran	Quran_Al-Fajr_89	No Split	1	23	12	train
2377	305001001024	يقول يليتنى قدمت لحياتى ( 24 )	Quran	Quran_Al-Fajr_89	No Split	1	24	7	train
2378	305001001025	فيومئذ لا يعذب عذابه أحد ( 25 )	Quran	Quran_Al-Fajr_89	No Split	1	25	8	train
2379	305001001026	ولا يوثق وثاقه أحد ( 26 )	Quran	Quran_Al-Fajr_89	No Split	1	26	7	train
2380	305001001027	يأيتها النفس المطمئنة ( 27 )	Quran	Quran_Al-Fajr_89	No Split	1	27	6	train
2381	305001001028	ارجعى إلى ربك راضية مرضية ( 28 )	Quran	Quran_Al-Fajr_89	No Split	1	28	8	train
2382	305001001029	فادخلى فى عبدى ( 29 )	Quran	Quran_Al-Fajr_89	No Split	1	29	6	train
2383	305001001030	وادخلى جنتى ( 30 )	Quran	Quran_Al-Fajr_89	No Split	1	30	5	train
2384	305001001001	والنجم إذا هوى ( 1 )	Quran	Quran_An-Najm_53	No Split	1	1	6	train
2385	305001001002	ما ضل صاحبكم وما غوى ( 2 )	Quran	Quran_An-Najm_53	No Split	1	2	8	train
2386	305001001003	وما ينطق عن الهوى ( 3 )	Quran	Quran_An-Najm_53	No Split	1	3	7	train
2387	305001001004	إن هو إلا وحى يوحى ( 4 )	Quran	Quran_An-Najm_53	No Split	1	4	8	train
2388	305001001005	علمه شديد القوى ( 5 )	Quran	Quran_An-Najm_53	No Split	1	5	6	train
2389	305001001006	ذو مرة فاستوى ( 6 )	Quran	Quran_An-Najm_53	No Split	1	6	6	train
2390	305001001007	وهو بالأفق الأعلى ( 7 )	Quran	Quran_An-Najm_53	No Split	1	7	6	train
2391	305001001008	ثم دنا فتدلى ( 8 )	Quran	Quran_An-Najm_53	No Split	1	8	6	train
2392	305001001009	فكان قاب قوسين أو أدنى ( 9 )	Quran	Quran_An-Najm_53	No Split	1	9	8	train
2393	305001001010	فأوحى إلى عبده ما أوحى ( 10 )	Quran	Quran_An-Najm_53	No Split	1	10	8	train
2394	305001001011	ما كذب الفؤاد ما رأى ( 11 )	Quran	Quran_An-Najm_53	No Split	1	11	8	train
2395	305001001012	أفتمرونه على ما يرى ( 12 )	Quran	Quran_An-Najm_53	No Split	1	12	7	train
2396	305001001013	ولقد رءاه نزلة أخرى ( 13 )	Quran	Quran_An-Najm_53	No Split	1	13	7	train
2397	305001001014	عند سدرة المنتهى ( 14 )	Quran	Quran_An-Najm_53	No Split	1	14	6	train
2398	305001001015	عندها جنة المأوى ( 15 )	Quran	Quran_An-Najm_53	No Split	1	15	6	train
2399	305001001016	إذ يغشى السدرة ما يغشى ( 16 )	Quran	Quran_An-Najm_53	No Split	1	16	8	train
2400	305001001017	ما زاغ البصر وما طغى ( 17 )	Quran	Quran_An-Najm_53	No Split	1	17	8	train
2401	305001001018	لقد رأى من ءايت ربه الكبرى ( 18 )	Quran	Quran_An-Najm_53	No Split	1	18	9	train
2402	305001001019	أفرءيتم اللت والعزى ( 19 )	Quran	Quran_An-Najm_53	No Split	1	19	6	train
2403	305001001020	ومنوة الثالثة الأخرى ( 20 )	Quran	Quran_An-Najm_53	No Split	1	20	6	train
2404	305001001021	ألكم الذكر وله الأنثى ( 21 )	Quran	Quran_An-Najm_53	No Split	1	21	7	train
2405	305001001022	تلك إذا قسمة ضيزى ( 22 )	Quran	Quran_An-Najm_53	No Split	1	22	7	train
2406	305001001023	إن هى إلا أسماء سميتموها أنتم وءاباؤكم ما أنزل الله بها من سلطن إن يتبعون إلا الظن وما تهوى الأنفس ولقد جاءهم من ربهم الهدى ( 23 )	Quran	Quran_An-Najm_53	No Split	1	23	28	train
2407	305001001024	أم للإنسن ما تمنى ( 24 )	Quran	Quran_An-Najm_53	No Split	1	24	7	train
2408	305001001025	فلله الءاخرة والأولى ( 25 )	Quran	Quran_An-Najm_53	No Split	1	25	6	train
2409	305001001026	وكم من ملك فى السموت لا تغنى شفعتهم شيا إلا من بعد أن يأذن الله لمن يشاء ويرضى ( 26 )	Quran	Quran_An-Najm_53	No Split	1	26	21	train
2410	305001001027	إن الذين لا يؤمنون بالءاخرة ليسمون الملئكة تسمية الأنثى ( 27 )	Quran	Quran_An-Najm_53	No Split	1	27	12	train
2411	305001001028	وما لهم به من علم إن يتبعون إلا الظن وإن الظن لا يغنى من الحق شيا ( 28 )	Quran	Quran_An-Najm_53	No Split	1	28	19	train
2412	305001001029	فأعرض عن من تولى عن ذكرنا ولم يرد إلا الحيوة الدنيا ( 29 )	Quran	Quran_An-Najm_53	No Split	1	29	14	train
2413	305001001030	ذلك مبلغهم من العلم إن ربك هو أعلم بمن ضل عن سبيله وهو أعلم بمن اهتدى ( 30 )	Quran	Quran_An-Najm_53	No Split	1	30	19	train
2414	305001001031	ولله ما فى السموت وما فى الأرض ليجزى الذين أسوا بما عملوا ويجزى الذين أحسنوا بالحسنى ( 31 )	Quran	Quran_An-Najm_53	No Split	1	31	19	train
2415	305001001032	الذين يجتنبون كبئر الإثم والفوحش إلا اللمم إن ربك وسع المغفرة هو أعلم بكم إذ أنشأكم من الأرض وإذ أنتم أجنة فى بطون أمهتكم فلا تزكوا أنفسكم هو أعلم بمن اتقى ( 32 )	Quran	Quran_An-Najm_53	No Split	1	32	34	train
2416	305001001033	أفرءيت الذى تولى ( 33 )	Quran	Quran_An-Najm_53	No Split	1	33	6	train
2417	305001001034	وأعطى قليلا وأكدى ( 34 )	Quran	Quran_An-Najm_53	No Split	1	34	6	train
2418	305001001035	أعنده علم الغيب فهو يرى ( 35 )	Quran	Quran_An-Najm_53	No Split	1	35	8	train
2419	305001001036	أم لم ينبأ بما فى صحف موسى ( 36 )	Quran	Quran_An-Najm_53	No Split	1	36	10	train
2420	305001001037	وإبرهيم الذى وفى ( 37 )	Quran	Quran_An-Najm_53	No Split	1	37	6	train
2421	305001001038	ألا تزر وازرة وزر أخرى ( 38 )	Quran	Quran_An-Najm_53	No Split	1	38	8	train
2422	305001001039	وأن ليس للإنسن إلا ما سعى ( 39 )	Quran	Quran_An-Najm_53	No Split	1	39	9	train
2423	305001001040	وأن سعيه سوف يرى ( 40 )	Quran	Quran_An-Najm_53	No Split	1	40	7	train
2424	305001001041	ثم يجزيه الجزاء الأوفى ( 41 )	Quran	Quran_An-Najm_53	No Split	1	41	7	train
2425	305001001042	وأن إلى ربك المنتهى ( 42 )	Quran	Quran_An-Najm_53	No Split	1	42	7	train
2426	305001001043	وأنه هو أضحك وأبكى ( 43 )	Quran	Quran_An-Najm_53	No Split	1	43	7	train
2427	305001001044	وأنه هو أمات وأحيا ( 44 )	Quran	Quran_An-Najm_53	No Split	1	44	7	train
2428	305001001045	وأنه خلق الزوجين الذكر والأنثى ( 45 )	Quran	Quran_An-Najm_53	No Split	1	45	8	train
2429	305001001046	من نطفة إذا تمنى ( 46 )	Quran	Quran_An-Najm_53	No Split	1	46	7	train
2430	305001001047	وأن عليه النشأة الأخرى ( 47 )	Quran	Quran_An-Najm_53	No Split	1	47	7	train
2431	305001001048	وأنه هو أغنى وأقنى ( 48 )	Quran	Quran_An-Najm_53	No Split	1	48	7	train
2432	305001001049	وأنه هو رب الشعرى ( 49 )	Quran	Quran_An-Najm_53	No Split	1	49	7	train
2433	305001001050	وأنه أهلك عادا الأولى ( 50 )	Quran	Quran_An-Najm_53	No Split	1	50	7	train
2434	305001001051	وثمودا فما أبقى ( 51 )	Quran	Quran_An-Najm_53	No Split	1	51	6	train
2435	305001001052	وقوم نوح من قبل إنهم كانوا هم أظلم وأطغى ( 52 )	Quran	Quran_An-Najm_53	No Split	1	52	12	train
2436	305001001053	والمؤتفكة أهوى ( 53 )	Quran	Quran_An-Najm_53	No Split	1	53	5	train
2437	305001001054	فغشيها ما غشى ( 54 )	Quran	Quran_An-Najm_53	No Split	1	54	6	train
2438	305001001055	فبأى ءالاء ربك تتمارى ( 55 )	Quran	Quran_An-Najm_53	No Split	1	55	7	train
2439	305001001056	هذا نذير من النذر الأولى ( 56 )	Quran	Quran_An-Najm_53	No Split	1	56	8	train
2440	305001001057	أزفت الءازفة ( 57 )	Quran	Quran_An-Najm_53	No Split	1	57	5	train
2441	305001001058	ليس لها من دون الله كاشفة ( 58 )	Quran	Quran_An-Najm_53	No Split	1	58	9	train
2442	305001001059	أفمن هذا الحديث تعجبون ( 59 )	Quran	Quran_An-Najm_53	No Split	1	59	7	train
2443	305001001060	وتضحكون ولا تبكون ( 60 )	Quran	Quran_An-Najm_53	No Split	1	60	6	train
2444	305001001061	وأنتم سمدون ( 61 )	Quran	Quran_An-Najm_53	No Split	1	61	5	train
2445	305001001062	فاسجدوا لله واعبدوا ( 62 )	Quran	Quran_An-Najm_53	No Split	1	62	6	train
2446	305001001001	طه ( 1 )	Quran	Quran_Taha_20	No Split	1	1	4	train
2447	305001001002	ما أنزلنا عليك القرءان لتشقى ( 2 )	Quran	Quran_Taha_20	No Split	1	2	8	train
2448	305001001003	إلا تذكرة لمن يخشى ( 3 )	Quran	Quran_Taha_20	No Split	1	3	7	train
2449	305001001004	تنزيلا ممن خلق الأرض والسموت العلى ( 4 )	Quran	Quran_Taha_20	No Split	1	4	9	train
2450	305001001005	الرحمن على العرش استوى ( 5 )	Quran	Quran_Taha_20	No Split	1	5	7	train
2451	305001001006	له ما فى السموت وما فى الأرض وما بينهما وما تحت الثرى ( 6 )	Quran	Quran_Taha_20	No Split	1	6	15	train
2452	305001001007	وإن تجهر بالقول فإنه يعلم السر وأخفى ( 7 )	Quran	Quran_Taha_20	No Split	1	7	10	train
2453	305001001008	الله لا إله إلا هو له الأسماء الحسنى ( 8 )	Quran	Quran_Taha_20	No Split	1	8	11	train
2454	305001001009	وهل أتيك حديث موسى ( 9 )	Quran	Quran_Taha_20	No Split	1	9	7	train
2455	305001001010	إذ رءا نارا فقال لأهله امكثوا إنى ءانست نارا لعلى ءاتيكم منها بقبس أو أجد على النار هدى ( 10 )	Quran	Quran_Taha_20	No Split	1	10	21	train
2456	305001001011	فلما أتيها نودى يموسى ( 11 )	Quran	Quran_Taha_20	No Split	1	11	7	train
2457	305001001012	إنى أنا ربك فاخلع نعليك إنك بالواد المقدس طوى ( 12 )	Quran	Quran_Taha_20	No Split	1	12	12	train
2458	305001001013	وأنا اخترتك فاستمع لما يوحى ( 13 )	Quran	Quran_Taha_20	No Split	1	13	8	train
2459	305001001014	إننى أنا الله لا إله إلا أنا فاعبدنى وأقم الصلوة لذكرى ( 14 )	Quran	Quran_Taha_20	No Split	1	14	14	train
2460	305001001015	إن الساعة ءاتية أكاد أخفيها لتجزى كل نفس بما تسعى ( 15 )	Quran	Quran_Taha_20	No Split	1	15	13	train
2461	305001001016	فلا يصدنك عنها من لا يؤمن بها واتبع هويه فتردى ( 16 )	Quran	Quran_Taha_20	No Split	1	16	13	train
2462	305001001017	وما تلك بيمينك يموسى ( 17 )	Quran	Quran_Taha_20	No Split	1	17	7	train
2463	305001001018	قال هى عصاى أتوكؤا عليها وأهش بها على غنمى ولى فيها مارب أخرى ( 18 )	Quran	Quran_Taha_20	No Split	1	18	16	train
2464	305001001019	قال ألقها يموسى ( 19 )	Quran	Quran_Taha_20	No Split	1	19	6	train
2465	305001001020	فألقيها فإذا هى حية تسعى ( 20 )	Quran	Quran_Taha_20	No Split	1	20	8	train
2466	305001001021	قال خذها ولا تخف سنعيدها سيرتها الأولى ( 21 )	Quran	Quran_Taha_20	No Split	1	21	10	train
2467	305001001022	واضمم يدك إلى جناحك تخرج بيضاء من غير سوء ءاية أخرى ( 22 )	Quran	Quran_Taha_20	No Split	1	22	14	train
2468	305001001023	لنريك من ءايتنا الكبرى ( 23 )	Quran	Quran_Taha_20	No Split	1	23	7	train
2469	305001001024	اذهب إلى فرعون إنه طغى ( 24 )	Quran	Quran_Taha_20	No Split	1	24	8	train
2470	305001001025	قال رب اشرح لى صدرى ( 25 )	Quran	Quran_Taha_20	No Split	1	25	8	train
2471	305001001026	ويسر لى أمرى ( 26 )	Quran	Quran_Taha_20	No Split	1	26	6	train
2472	305001001027	واحلل عقدة من لسانى ( 27 )	Quran	Quran_Taha_20	No Split	1	27	7	train
2473	305001001028	يفقهوا قولى ( 28 )	Quran	Quran_Taha_20	No Split	1	28	5	train
2474	305001001029	واجعل لى وزيرا من أهلى ( 29 )	Quran	Quran_Taha_20	No Split	1	29	8	train
2475	305001001030	هرون أخى ( 30 )	Quran	Quran_Taha_20	No Split	1	30	5	train
2476	305001001031	اشدد به أزرى ( 31 )	Quran	Quran_Taha_20	No Split	1	31	6	train
2477	305001001032	وأشركه فى أمرى ( 32 )	Quran	Quran_Taha_20	No Split	1	32	6	train
2478	305001001033	كى نسبحك كثيرا ( 33 )	Quran	Quran_Taha_20	No Split	1	33	6	train
2479	305001001034	ونذكرك كثيرا ( 34 )	Quran	Quran_Taha_20	No Split	1	34	5	train
2480	305001001035	إنك كنت بنا بصيرا ( 35 )	Quran	Quran_Taha_20	No Split	1	35	7	train
2481	305001001036	قال قد أوتيت سؤلك يموسى ( 36 )	Quran	Quran_Taha_20	No Split	1	36	8	train
2482	305001001037	ولقد مننا عليك مرة أخرى ( 37 )	Quran	Quran_Taha_20	No Split	1	37	8	train
2483	305001001038	إذ أوحينا إلى أمك ما يوحى ( 38 )	Quran	Quran_Taha_20	No Split	1	38	9	train
2484	305001001039	أن اقذفيه فى التابوت فاقذفيه فى اليم فليلقه اليم بالساحل يأخذه عدو لى وعدو له وألقيت عليك محبة منى ولتصنع على عينى ( 39 )	Quran	Quran_Taha_20	No Split	1	39	25	train
2485	305001001040	إذ تمشى أختك فتقول هل أدلكم على من يكفله فرجعنك إلى أمك كى تقر عينها ولا تحزن وقتلت نفسا فنجينك من الغم وفتنك فتونا فلبثت سنين فى أهل مدين ثم جئت على قدر يموسى ( 40 )	Quran	Quran_Taha_20	No Split	1	40	37	train
2486	305001001041	واصطنعتك لنفسى ( 41 )	Quran	Quran_Taha_20	No Split	1	41	5	train
2487	305001001042	اذهب أنت وأخوك بايتى ولا تنيا فى ذكرى ( 42 )	Quran	Quran_Taha_20	No Split	1	42	11	train
2488	305001001043	اذهبا إلى فرعون إنه طغى ( 43 )	Quran	Quran_Taha_20	No Split	1	43	8	train
2489	305001001044	فقولا له قولا لينا لعله يتذكر أو يخشى ( 44 )	Quran	Quran_Taha_20	No Split	1	44	11	train
2490	305001001045	قالا ربنا إننا نخاف أن يفرط علينا أو أن يطغى ( 45 )	Quran	Quran_Taha_20	No Split	1	45	13	train
2491	305001001046	قال لا تخافا إننى معكما أسمع وأرى ( 46 )	Quran	Quran_Taha_20	No Split	1	46	10	train
2492	305001001047	فأتياه فقولا إنا رسولا ربك فأرسل معنا بنى إسرءيل ولا تعذبهم قد جئنك باية من ربك والسلم على من اتبع الهدى ( 47 )	Quran	Quran_Taha_20	No Split	1	47	24	train
2493	305001001048	إنا قد أوحى إلينا أن العذاب على من كذب وتولى ( 48 )	Quran	Quran_Taha_20	No Split	1	48	13	train
